hotel_id	dateAdded	dateUpdated	categories	primaryCategories	name	websites	locationId
AVwefFAJkufWRAb5DXfO	2016-05-19T14:25:39Z	2018-01-09T10:21:32Z	Hotel and motel mgmt.,Hotels and motels,Hotels Motels,Hotels,Lodging,Hotel	Accommodation & Food Services	Best Western Dallas Inn & Suites	https://www.bestwestern.com/en_US/book/hotel-rooms.38138.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:38138,https://www.bestwestern.com/en_US/book/hotel-details.38138.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:38138,h	LOC0304
AVweFFJ8_7pvs4fz_2Z6	2015-10-22T15:18:05Z	2018-01-28T13:00:12Z	Hotels,Lodging,Hotels and motels,Motels,Hotels Motels,Hotel	Accommodation & Food Services	Urbana Landmark Hotel	http://historiclincolnhotel.com,http://www.urbanahotel.net	LOC1401
AVweFhzX_7pvs4fz_6aX	2016-05-16T22:56:48Z	2018-01-09T06:57:19Z	Resorts,Hotel,Resorts & Hotels	Accommodation & Food Services	Crooked Hook Resort	http://www.crookedhookresort.com	LOC1184
AVwefkLpIN2L1WUf5csY	2016-08-03T21:07:53Z	2018-01-09T05:24:31Z	Hotels,Lodging,Motels,Hotels and motels,Hotel and motel reservations	Accommodation & Food Services	Americas Best Value Inn	http://americasbestvalueinn.com	LOC0659
AVwefl5RIN2L1WUf5c-H	2015-10-28T16:26:07Z	2018-06-04T23:51:49Z	Hotels and motels,Hotel North Arlington,Hotel	Accommodation & Food Services	Admiral Hotel	http://admiraldfw.com	LOC0122
AVwefLcrByjofQCxyrBd	2016-10-18T03:45:27Z	2018-03-08T21:20:54Z	Hotels,Lodging,Hotels and motels,Hotel,Travel and Tourism,Budget Hotels,Hotels & Motels	Accommodation & Food Services	Hilton Garden Inn Bowling Green	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_BNABGGI_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FBNABGGI%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0799
AVweFm3I_7pvs4fz_7Hu	2015-12-01T15:26:36Z	2018-01-09T12:10:46Z	Hotels and motels,Hotels,Hotel,Lodging,Motels	Accommodation & Food Services	Lamplight Motel	http://www.lamplightmotel.com	LOC0808
AVwefMM2kufWRAb5DYit	2016-04-03T03:06:20Z	2018-03-08T21:48:41Z	Hotels,Lodging,Hotel	Accommodation & Food Services	Home2 Suites by Hilton Tallahassee State Capitol	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_TLHHTHT_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FTLHHTHT%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC1482
AVwefn0lIN2L1WUf5dOq	2015-10-19T08:02:57Z	2018-01-09T10:21:55Z	Hotel and motel mgmt.,Hotels and motels,Hotels Motels,Hotel	Accommodation & Food Services	Best Western-edgewater Inn	https://www.bestwestern.com/en_US/book/hotel-details.10360.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:10360	LOC0480
AVweft8tkufWRAb5DdsN	2016-05-07T23:39:46Z	2018-05-28T16:27:05Z	Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel	Accommodation & Food Services	Sleep inn	https://www.choicehotels.com/south-carolina/summerville/sleep-inn-hotels/sc070?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/south-carolina/summerville/sleep-inn-hotels/sc070?pmf=yext&mc=llyxyxpx,https://www.choicehotels.com/south-carolina/summervil	LOC1392
AVwefva7ByjofQCxywip	2016-12-13T03:45:09Z	2018-05-28T16:22:01Z	Family-Friendly Hotels,Budget Hotels,Weekend Getaway Hotels,Tourist Hotels,Lodging,Hotels & Motels,Hotel,Beach Hotels,Business Hotels	Accommodation & Food Services	Holiday Inn Express Suites Deming Mimbres Valley	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zhsVANVbAV2eQTzz-SzMSdV7Yd0nsrQZ9Giy_TSmPFjktO9T2vSaV_kDMifjlupQ9s4NT8-nlqJjFJmMpZ3FG_GkPW64FojDgarxhvSAg-jMn7dz5Cpl	LOC1685
AVweFwX2IN2L1WUf15Bx	2016-03-23T04:02:09Z	2018-01-28T06:24:12Z	Hotels,Corporate Lodging,Motels,Hotels Motels,Hotel,Lodging	Accommodation & Food Services	Quality Inn	https://www.choicehotels.com/georgia/lagrange/quality-inn-hotels/ga888?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/georgia/lagrange/quality-inn-hotels/ga888?pmf=yext&mc=llyxyxpx	LOC0413
AVweG6dMIN2L1WUf2DYu	2016-05-26T14:14:06Z	2018-01-29T06:14:52Z	Hotel,Hotels and motels	Accommodation & Food Services	Hampton Inn West Palm Beach Central Airport	http://hamptoninn3.hilton.com/en/hotels/florida/hampton-inn-west-palm-beach-central-airport-PBICAHX/index.html	LOC1572
AVweG6e1_7pvs4fzAG7n	2016-06-04T22:46:03Z	2018-03-20T15:35:51Z	Hotels,Hotel	Accommodation & Food Services	Metro Points Hotel-Washington North	http://www.metropointshotel.com	LOC0398
AVweGche_7pvs4fzACko	2016-11-06T04:58:08Z	2018-03-08T21:20:02Z	Hotels,Motels,Corporate Lodging,Hotel Pool,Hotels & Motels,Lodging	Accommodation & Food Services	Quality Inn	https://www.choicehotels.com/maine/bar-harbor/quality-inn-hotels/me033?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/maine/bar-harbor/quality-inn-hotels/me033?source=yext	LOC0051
AVweGDqg_7pvs4fz__Kt	2016-05-16T23:08:17Z	2018-06-22T18:34:44Z	Hotels and motels,Hotel and motel reservations,Hotel	Accommodation & Food Services	Homewood Suites By Hilton Lancaster	http://www.homewoodsuites.com	LOC1004
AVwegEP1IN2L1WUf5hhB	2017-04-07T21:21:25Z	2018-08-27T16:58:14Z	Resorts,Lodging,Luxury Hotels,Family-friendly Hotels,Accommodation Reservations,Hotels,Weekend Getaway Hotels,Conference Room,Tourist Hotels,Meeting Room,Hotels Motels,Hotel,Beach Hotels,Business Hotels	Accommodation & Food Services	Holiday Inn North Phoenix	https://www.ihg.com/holidayinn/hotels/us/en/phoenix/phxno/hoteldetail	LOC1783
AVweGf8YkufWRAb5AAev	2016-07-18T19:15:54Z	2018-01-11T00:01:19Z	Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Tampa Northwest/oldsmar	http://www.hamptoninn.com	LOC1121
AVweggP5ByjofQCxy3w0	2015-10-28T16:35:10Z	2018-04-14T10:45:53Z	Hotels,Hotels and motels,Corporate Lodging,Lodging,Motels,Hotel	Accommodation & Food Services	Sleep Inn Suites Tyler South	https://www.choicehotels.com/texas/tyler/sleep-inn-hotels/txc04?pmf=yextandmc=llyxyxpx	LOC1494
AVwegGrq_7pvs4fzDlvK	2016-05-23T08:03:21Z	2018-01-22T05:09:46Z	Hotels,Lodging,Corporate Lodging,Motels,Hotel	Accommodation & Food Services	Comfort Suites Airport	http://www.comfortinn.com	LOC0537
AVwegH5PIN2L1WUf5iA8	2015-10-21T17:39:56Z	2018-06-22T18:21:00Z	Hotels,Hotels and motels,Lodging,Motels,Hotel	Accommodation & Food Services	Westchester Hotel	https://www.gogobot.com/westchester-hotel-culver-city-hotel	LOC0308
AVweGHNYByjofQCxvOix	2015-10-22T19:19:42Z	2018-01-28T06:34:36Z	Hotel,Hotels Motels	Accommodation & Food Services	Best Western Gardens Hotel At Joshua Tree National Park	https://www.bestwestern.com/en_US/book/hotel-rooms.05405.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-rooms.05405.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:05405	LOC1617
AVwegJ9-ByjofQCxy0ab	2016-04-05T04:59:47Z	2018-01-28T09:15:23Z	Hotels,Lodging,Motels,Corporate Lodging,Hotel,Hotels Motels	Accommodation & Food Services	Comfort Suites	https://www.choicehotels.com/virginia/chesapeake/comfort-suites-hotels/va122?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/virginia/chesapeake/comfort-suites-hotels/va122,https://www.choicehotels.com/virginia/chesapeake/comfort-suites-hotels/va122?p	LOC0290
AVwegRCDIN2L1WUf5jby	2016-05-20T02:22:38Z	2018-01-30T05:28:05Z	Hotel,General Travel,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Resorts,Business Hotels,Budget Hotels,Hotel and General Travel	Accommodation & Food Services	Seaside Inn	http://www.seasideinniop.com	LOC0403
AVwegRKpkufWRAb5Di-N	2015-10-28T16:30:05Z	2018-03-08T11:48:12Z	Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Budget Hotels,Business Hotels,Hotel	Accommodation & Food Services	Comfort Inn	https://www.choicehotels.com/texas/wichita-falls/comfort-inn-hotels/txe81?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/texas/wichita-falls/comfort-inn-hotels/txe81?pmf=yext&mc=llyxyxpx	LOC1847
AVweGRPBkufWRAb5_-hv	2016-11-03T22:07:49Z	2018-01-28T08:34:20Z	Hotels and motels,Hotel and motel reservations,Hotels	Accommodation & Food Services	Days Inn-jfk Airport	http://www.daysinn.com	LOC0662
AVwegRxpkufWRAb5DjDF	2015-10-24T00:35:31Z	2018-01-28T09:31:59Z	Hotels,Lodging,Motels,Resorts,Hotel	Accommodation & Food Services	Timber Creek Chalets	http://www.rockymtnresorts.com	LOC0321
AVwegsSIkufWRAb5Dm7z	2016-05-16T22:44:34Z	2018-01-02T15:23:00Z	Hotel,Cottages Cabins,Hotels Motels	Accommodation & Food Services	Birch Bay Get Away	http://www.birchbaygetaway.com	LOC0560
AVwegUhB_7pvs4fzDnzL	2015-10-28T16:33:35Z	2018-04-14T11:26:24Z	Hotels,Bed and Breakfast and Inns,Hotel	Accommodation & Food Services	Mesa View Inn	http://www.mesa-view-inn.com	LOC0690
AVweGu-NIN2L1WUf2Bve	2016-06-22T19:06:56Z	2018-01-08T08:53:19Z	Motels,Lodging,Hotels,Hotel,Hotels and Motels	Accommodation & Food Services	Budget Inn	http://www.budgetinnnashville.com	LOC0830
AVweguO9ByjofQCxy5sp	2016-12-13T04:59:07Z	2018-07-02T13:23:49Z	Hotels,Resorts,Hotels and motels,Tourist information services,Lodging,Hotels Motels,Luxury Hotels,Motels,Attractions,Hotels & Motels,Hotel	Accommodation & Food Services	Stonebrook Lodge	http://www.stonebrooklodge.com	LOC0177
AVweh4-pkufWRAb5DyTv	2015-10-28T16:29:20Z	2018-01-28T05:21:58Z	Hotels,Lodging,Corporate Lodging,Motels,Hotel	Accommodation & Food Services	Comfort Inn Suites	https://www.choicehotels.com/texas/alvarado/comfort-inn-hotels/txf48?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/texas/alvarado/comfort-inn-hotels/txf48/rates?source=yext	LOC0777
AVweh7AnByjofQCxzFJQ	2017-04-18T11:50:09Z	2018-05-01T08:08:10Z	Hotels and motels,Resorts,Hotels Motels,Hotel	Accommodation & Food Services	Homewood Suites by Hilton Orlando-Nearest to Univ Studios	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MCOHWHW_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMCOHWHW%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,h	LOC1253
AVweH7Q1_7pvs4fzAQIg	2016-03-23T04:28:11Z	2018-01-30T05:34:56Z	Hotels and motels,Hotel and motel reservations,Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Americas Best Value Inn-weatherford	https://www.redlion.com/abvi-weatherford	LOC1838
AVweH9mjIN2L1WUf2M8b	2016-06-23T16:49:23Z	2018-01-08T19:12:26Z	Motels,Hotels,Hotel	Accommodation & Food Services	Buccaneer Beach Motel	http://www.buccaneerbeachmotel.com,http://www.knightsinn.com	LOC1438
AVwehabgkufWRAb5Dtwg	2016-08-01T23:47:37Z	2018-02-04T08:11:31Z	Hotel,Hotels & Motels,Budget Hotels,Business Hotels,Family-Friendly Hotels,Tourist Hotels,Attractions	Accommodation & Food Services	Millennium Hotel Durham	https://www.millenniumhotels.com/en/durham/millennium-hotel-durham/,http://millenniumhotels.com	LOC0200
AVwehcBPByjofQCxzAgl	2016-08-25T20:34:52Z	2018-01-05T08:01:28Z	Hotels and motels,Skiing equipment rental,Hotel	Accommodation & Food Services	Emerald Isle Hotel	http://www.emeraldislehotel.com/home	LOC0019
AVweHcpWkufWRAb5AI8_	2017-03-30T14:13:36Z	2018-05-28T16:20:01Z	Hotels,Hotel	Accommodation & Food Services	Circa 39 Hotel	http://www.circa39.com/,https://www.circa39.com	LOC0728
AVweHd8lIN2L1WUf2IG1	2016-07-18T19:35:54Z	2018-01-28T06:24:34Z	Resorts,Motels,Lodging,Hotel,Hotels	Accommodation & Food Services	Circle B Motor Lodge	http://www.circlebmotorlodge.com,http://circlebmotorlodge.com	LOC0246
AVwehEhfByjofQCxy9FY	2016-05-20T02:01:18Z	2018-03-08T11:47:57Z	Hotels,Motels,Corporate Lodging,Hotel	Accommodation & Food Services	Quality Inn Suites	https://www.choicehotels.com/south-carolina/santee/quality-inn-hotels/sc268?pmf=yextandmc=llyxyxpx	LOC1362
AVwehEtZByjofQCxy9Hr	2017-03-15T23:02:00Z	2018-03-11T11:53:28Z	Hotel,Hotels and motels,Hotels,Lodging	Accommodation & Food Services	Aloft Sarasota	http://www.aloftsarasota.com?SWAQ=94ZA,http://www.aloftsarasota.com?swaq=94za,http://www.aloftsarasota.com	LOC0990
AVweh-i3ByjofQCxzFv2	2016-10-14T15:00:19Z	2018-01-28T10:47:13Z	Hotels,Lodging,Hotel	Accommodation & Food Services	Comfort Suites Lexington	https://www.choicehotels.com/south-carolina/lexington/comfort-suites-hotels/sc304?source=yext,http://stayincoloradosprings.com	LOC1737
AVwehkkIkufWRAb5DvVT	2016-03-23T04:28:20Z	2018-01-21T05:39:19Z	Hotels,Lodging,Motels,Corporate Lodging,Hotel,Hotels Motels	Accommodation & Food Services	Days Inn Fayetteville	http://www.daysinn.com	LOC0490
AVwehklfByjofQCxzB4C	2016-11-03T22:10:14Z	2018-03-10T19:11:48Z	Hotel,Hotels	Accommodation & Food Services	Aqua Beach Inn	http://www.aquabeachinn.com	LOC1280
AVwehmSGByjofQCxzCIN	2015-10-19T07:42:43Z	2018-03-08T21:48:50Z	Motels,Hotels,Lodging,Hotels and motels,Hotel and motel reservations,Hotel	Accommodation & Food Services	Three Oaks Motel	http://www.threeoaksmoteltitusvillefl.com	LOC1550
AVwehoS2_7pvs4fzD0UP	2016-03-23T04:14:25Z	2018-03-12T09:07:03Z	Hotels,Lodging,Motels,Corporate Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Courtyard by Marriott Clemson	http://www.marriott.com/hotels/travel/gspcl-courtyard-clemson/?pid=CORPYLPandscid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe	LOC0162
AVweHpjLkufWRAb5AKz5	2016-07-18T19:34:23Z	2018-01-18T18:44:52Z	Hotel,Hotels	Accommodation & Food Services	Tokeland Hotel	http://www.tokelandhotel.com	LOC1488
AVwehpVcIN2L1WUf5wag	2016-11-18T15:48:09Z	2018-03-19T00:50:57Z	Hotels and motels,Hotel,Hotels Motels,Hotels,Hotels & Motels,Lodging,Bed & Breakfast & Inns,Motels	Accommodation & Food Services	Inn At Cross Keys Station	http://www.innatcrosskeysstation.com	LOC1084
AVwehqCVByjofQCxzCqv	2015-09-21T07:22:39Z	2018-06-22T18:26:53Z	Hotels,Corporate Housing,Convention services and facilities,Hotels and motels,Hotel and motel reservations,Lodging,Meeting facilities,Hotels Motels,Hotel	Accommodation & Food Services	BEST WESTERN PLUS Walla Walla Suites Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.48124.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:48124,https://www.bestwestern.com/en_US/book/hotel-details.48124.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:481	LOC1459
AVweHqHmIN2L1WUf2J57	2016-03-23T04:32:19Z	2018-01-28T12:52:32Z	Hotels and motels,Hotels,Hotel	Accommodation & Food Services	Silverstone Inn & Suites	http://www.silverstoneinn.com	LOC0851
AVwehrU8ByjofQCxzC3S	2015-11-06T11:39:54Z	2018-01-28T08:08:14Z	Motels,Hotels,Lodging,Travel and Tourism,Pet Friendly Hotels,Hotel,Hotel and Motel Reservations,Hotels and Lodging	Accommodation & Food Services	Park Plaza Motel	http://www.parkplaza.com	LOC0902
AVwehtY0kufWRAb5Dwod	2016-03-23T04:13:58Z	2018-03-12T09:07:27Z	Hotels,Motels,Lodging,Corporate Lodging,Hotels-Apartment,Spa,Hotel	Accommodation & Food Services	Crossland Economy Studios Spartanburg - Asheville Hwy.	http://dms.netmng.com/si/cm/tracking/DGTrackingRedirect.aspx?siclientid=2918andsiredirect=http%3a%2f%2fwww.crosslandstudios.com%2fproperty%2fCrossland-Economy-Studios-Spartanburg-Asheville-Hwy-hotel.htmlandsisearchengine=326andsiproduct=Crossland+Economy+	LOC1553
AVwehuno_7pvs4fzD1VE	2015-11-07T13:11:10Z	2018-06-16T10:42:12Z	Hotels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Palestine	http://hamptoninn3.hilton.com/en/hotels/texas/hampton-inn-and-suites-palestine-PSNTXHX/index.html,http://www.hamptoninn.com	LOC1127
AVweHVUtkufWRAb5AH5e	2016-05-19T14:24:54Z	2018-06-25T08:57:33Z	Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Brookings	http://hamptoninn3.hilton.com/en/hotels/south-dakota/hampton-inn-and-suites-brookings-BKXSDHX/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_BKXSDHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredir	LOC0563
AVweHXMFIN2L1WUf2HLA	2016-04-02T07:34:37Z	2018-03-07T13:04:42Z	Hotel,Hotel Pool,Hotels,Lodging,Corporate Lodging,Motels,Hotels and motels,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Business Hotels,Budget Hotels,Hotel and Hotel Pool,Hotels & Motels	Accommodation & Food Services	Comfort Inn & Suites	https://www.choicehotels.com/florida/clearwater/comfort-inn-hotels/flc09?mc=llyxyxpx,http://www.comfortinnandsuitesclearwater.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1ze	LOC0460
AVweI1bPkufWRAb5AU9i	2016-08-03T21:05:02Z	2018-02-02T07:16:08Z	Hotels and motels,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Business Hotels,Budget Hotels,Hotel,Bed Breakfast,Hotels	Accommodation & Food Services	Norwalk Inn & Conference Center	http://www.norwalkinn.com	LOC1425
AVweI3b0_7pvs4fzAX8W	2016-11-02T21:56:11Z	2018-03-11T21:02:42Z	Hotel,Hotels,Lodging,Motels	Accommodation & Food Services	Inn by the Lake	http://www.innbythelake.com	LOC1027
AVweI3SGkufWRAb5AVNA	2016-03-21T00:07:57Z	2018-06-25T08:54:42Z	Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Philadelphia Montgomeryville	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_PHLMXHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FPHLMXHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0834
AVweiB6KByjofQCxzGQ0	2015-12-01T15:36:18Z	2018-03-12T07:25:53Z	Hotel,Hotels and motels,Hotels,Lodging,Hotel and Motel Consultants,Motels	Accommodation & Food Services	Element Harrison - Newark	http://www.elementharrisonnewark.com?SWAQ=94ZA,http://www.elementharrisonnewark.com?swaq=94za,http://elementharrisonnewark.com	LOC0588
AVweIbz-kufWRAb5ARjg	2017-01-09T19:38:13Z	2018-03-08T02:08:28Z	Hotels,Lodging,Real Estate,Property Management,Hotels and motels,Motels,Hotel,Hotels Motels,Budget Hotels	Accommodation & Food Services	Town House Motel	http://www.thetownhousemotel.com	LOC0333
AVweicmUkufWRAb5D4Fm	2016-10-12T07:52:49Z	2018-05-28T16:09:20Z	Hotels and motels,Resorts,Budget Hotels,Cottages,Lodging,Luxury Hotels,Family-friendly Hotels,Hotel, Conference Room, and Meeting Room,Weekend Getaway Hotels,Conference Room,Tourist Hotels,Meeting Room,Hotels Motels,Hotel,Beach Hotels,Business Hotels	Accommodation & Food Services	Holiday Inn Sarasota-Airport	https://www.ihg.com/holidayinn/hotels/us/en/sarasota/srqap/hoteldetail,http://www.ihg.com/holidayinn/hotels/us/en/sarasota/srqap/hoteldetail	LOC1381
AVweiemTByjofQCxzK1F	2016-06-22T19:06:14Z	2018-06-23T19:12:46Z	Hotels,Hotels and motels,Lodging,Motels,Restaurants,Hotel	Accommodation & Food Services	The Pecos Trail Inn	http://www.thepecostrailinn.com	LOC1815
AVweIgTGIN2L1WUf2RdH	2016-05-05T12:41:50Z	2018-06-25T08:58:39Z	B&bs / Inns,Hotels and motels,Hotel	Accommodation & Food Services	Island View Motel	http://www.islandview-motel.com	LOC1433
AVweiiVQ_7pvs4fzD9f3	2016-03-23T04:04:33Z	2018-01-30T05:52:44Z	Hotels,Hotels Motels,Hotel	Accommodation & Food Services	Ramada Albuquerque East	http://www.ramadainn.com	LOC0226
AVweIKhnIN2L1WUf2OZn	2016-10-26T21:16:06Z	2018-05-28T16:27:16Z	Resorts,Campground,Campgrounds,Hotels Motels,travel,Hotels & Motels,Hotel	Accommodation & Food Services	Schleichers Landing	http://cassville.org	LOC0092
AVweIMpmkufWRAb5APft	2016-06-23T16:48:40Z	2018-06-25T08:54:56Z	Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel	Accommodation & Food Services	Quality Inn	https://www.choicehotels.com/pennsylvania/montgomeryville/quality-inn-hotels/pa124?pmf=yext&mc=llyxyxpx	LOC0735
AVweiNvCIN2L1WUf5181	2016-12-13T03:48:14Z	2018-01-28T08:34:52Z	Hotels,Motels,Lodging,Hotels Motels,Budget Hotels,Hotel,Hotels & Motels	Accommodation & Food Services	Budget Inn	http://www.budgetinnplainview.com,http://budgetinn.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfz	LOC0847
AVweiOv3IN2L1WUf52GS	2015-11-06T12:31:29Z	2018-01-09T20:16:44Z	Hotels,Lodging,Motels,Hotels Motels,Travel and Tourism,Hotel	Accommodation & Food Services	Comfort Inn Suites West - Medical Center	https://www.choicehotels.com/minnesota/rochester/comfort-inn-hotels/mn153?pmf=yextandmc=llyxyxpx	LOC1802
AVweIrnBByjofQCxvlIl	2016-05-23T08:12:27Z	2018-04-18T14:08:18Z	Hotels,Hotel and motel consultants,Hotels and motels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Chapel Hill/Durham, Area	http://www.hampton.com,http://hamptoninn1.hilton.com,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_RDUCHHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F	LOC0154
AVweisiYIN2L1WUf56hQ	2017-02-02T18:00:30Z	2018-01-30T05:09:07Z	Motels,Hotels,Lodging,Hotels Motels,travel,Hotel	Accommodation & Food Services	Cougar Land Motel	http://www.cougarlandmotel.com	LOC1226
AVweiu9v_7pvs4fzD_MD	2016-10-14T14:58:55Z	2018-03-12T07:25:57Z	Hotel,Conference Room,Meeting Room,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Hotels	Accommodation & Food Services	Candlewood Suites Ft. Lauderdale Airport/Cruise	http://www.candlewoodsuites.com,http://candlewoodsuites.com	LOC0494
AVweiyLaByjofQCxzNl0	2016-05-05T12:46:34Z	2018-06-22T18:19:13Z	Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels	Accommodation & Food Services	Rancho Tee Motel	http://ranchoteemotel.com,http://www.ranchoteemotel.com	LOC0010
AVweJA6NByjofQCxvoCB	2016-11-04T00:34:34Z	2018-08-27T16:50:57Z	Hotels,Hotel	Accommodation & Food Services	Best Western Courtesy Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.05364.html?iata=00171890&ssob=BLBWI0003G,http://book.bestwestern.com/bestwestern/US/CA/Anaheim-hotels/BEST-WESTERN-Courtesy-Inn/Hotel-Overview.do?propertyCode=05364&sob=YEXTGEN&cm_mmc=BL-_-YEXTGEN-_-GEN-_	LOC0033
AVweJdyHIN2L1WUf2Z8p	2015-11-08T06:24:54Z	2018-01-28T05:23:54Z	Hotels,Lodging,Tourist Hotels,Hotels Motels,Hotel	Accommodation & Food Services	The Cabins At Pinehaven	http://www.cabinsatpinehaven.com	LOC0068
AVwejek7_7pvs4fzEGfs	2016-03-28T15:03:29Z	2018-01-18T07:07:13Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	My Place Suites	http://www.myplacesuites.com	LOC1646
AVweJF-HkufWRAb5AW-s	2016-10-29T16:16:01Z	2018-01-29T07:08:23Z	Hotels,Lodging,Hotel,Hotels and motels,Hotel and motel reservations,Hotels Motels	Accommodation & Food Services	Hummingbird Inn	http://www.hummingbirdinnofojai.com	LOC1115
AVweJGA-_7pvs4fzAZvg	2016-03-22T03:38:13Z	2018-01-26T05:24:17Z	Hotel,Motel,Hotels Motels,Luxury Hotels,Corporate Lodging,Hotels,Accommodations & Lodging,Lodging,Hotel West Omaha,Extended Stay Hotels,Motel and Hotel West Omaha,Vacation Packages,Motels,E-Commerce	Accommodation & Food Services	TownePlace Suites Omaha West	http://www.marriott.com/hotels/travel/omats-towneplace-suites-omaha-west/,http://www.marriott.com/hotels/travel/omats-towneplace-suites-omaha-west/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe	LOC1429
AVweJh9R_7pvs4fzAdyw	2016-05-29T01:17:19Z	2018-05-28T16:21:31Z	Breakfast Spot,Hotels and motels,Resorts,Budget Hotels,Weekend Getaway Hotels,Tourist Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Hotel,Beach Hotels,Business Hotels	Accommodation & Food Services	Holiday Inn Express Suites Clinton	http://ihg.com/holidayinnexpress/,https://www.ihg.com/holidayinnexpress/hotels/us/en/clinton/csmsh/hoteldetail	LOC0103
AVweJHMNkufWRAb5AXKd	2017-04-12T11:50:25Z	2018-03-08T02:15:05Z	Lodging,Corporate Lodging,Hotels,Hotel	Accommodation & Food Services	Hampton Inn Suites Hudson	http://hamptoninn3.hilton.com	LOC0397
